"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
"Syce2",3.81778302879556e-189,0.750028549209841,0.886,0.039,1.06890289240218e-184,"G1","Syce2"
"Shisa5",1.83292152842903e-188,-0.778770320186829,0.553,0.386,5.13181369529561e-184,"G1","Shisa5"
"Cfp.1",1.52629402158115e-187,-0.811732760265327,0.494,0.478,4.27331800162291e-183,"G1","Cfp"
"Top2a.1",4.78961151036459e-187,1.05484744425327,0.895,0.095,1.34099543067188e-182,"G1","Top2a"
"Cyba.1",8.01775250903066e-187,-0.900205062673689,0.999,0.981,2.2448103474784e-182,"G1","Cyba"
"G0s2.1",1.17486928278341e-186,-1.09913226061366,0.541,0.574,3.289399017937e-182,"G1","G0s2"
"Pcna",2.19188577418837e-186,0.728427138892533,0.898,0.081,6.13684179057261e-182,"G1","Pcna"
"Lig1.1",2.21111172223323e-186,0.810322538015622,0.878,0.063,6.19067059990859e-182,"G1","Lig1"
"Prdx5.1",4.77988086882309e-186,-0.999642580861908,0.994,0.969,1.33827104565309e-181,"G1","Prdx5"
"Serpinb1a",3.86670680171679e-183,0.706580968475692,0.973,0.328,1.08260057034467e-178,"G1","Serpinb1a"
"Nolc1",1.13226491103027e-180,0.707555582712657,0.87,0.043,3.17011529790254e-176,"G1","Nolc1"
"Itgam.1",4.75450632491606e-180,-0.845236576061281,0.493,0.523,1.33116668085e-175,"G1","Itgam"
"Fam32a.1",6.36620912962436e-180,-0.903540838452552,0.873,0.618,1.78241123211223e-175,"G1","Fam32a"
"Ubb.1",3.44977737086971e-179,-0.818117163045765,1,0.997,9.65868668296101e-175,"G1","Ubb"
"Birc5",4.69335947637676e-179,0.795502887034467,0.883,0.112,1.31404678619596e-174,"G1","Birc5"
"Iqgap1",1.56744792330268e-177,-0.879591625258828,0.895,0.693,4.38854069566285e-173,"G1","Iqgap1"
"Anxa1.1",2.48032706180817e-175,-1.38256056262795,0.932,0.779,6.9444197076505e-171,"G1","Anxa1"
"Sod1.1",9.58525966267003e-175,0.799602856454242,0.876,0.094,2.68368100035436e-170,"G1","Sod1"
"Lgals1",1.44536247313448e-172,1.71898755484719,0.932,0.16,4.04672585228192e-168,"G1","Lgals1"
"2810417H13Rik",3.14138999245715e-172,1.03273793168901,0.889,0.106,8.79526370088152e-168,"G1","2810417H13Rik"
"Gnl3.1",2.70384836520753e-171,0.728951163307062,0.822,0.032,7.57023465290805e-167,"G1","Gnl3"
"Tnfaip2.1",1.44546546332681e-170,-0.964962460064601,0.649,0.456,4.0470142042224e-166,"G1","Tnfaip2"
"Myl12b.1",1.73134562989444e-166,-0.844529436180227,0.978,0.864,4.84742149457846e-162,"G1","Myl12b"
"Mettl9.1",2.04556658950126e-165,-0.786712395725685,0.749,0.543,5.72717733728564e-161,"G1","Mettl9"
"Tnfrsf1a.1",6.7231151736082e-164,-0.855171907509776,0.816,0.54,1.88233778630682e-159,"G1","Tnfrsf1a"
"Nadk.1",9.62831674400187e-164,-0.775729175895462,0.785,0.54,2.69573612198564e-159,"G1","Nadk"
"Capg",8.99940588237753e-163,-0.786291953863256,0.656,0.461,2.51965365894806e-158,"G1","Capg"
"Fgl2.1",9.83767730020765e-163,-1.15008920167132,0.659,0.404,2.75435289051214e-158,"G1","Fgl2"
"Hist1h2ap.1",4.24863066084646e-162,1.45773067245259,0.895,0.105,1.18953161242379e-157,"G1","Hist1h2ap"
"Ptgr1",5.19746986682917e-158,0.753897882257982,0.86,0.075,1.45518761331483e-153,"G1","Ptgr1"
"Fcgr3.1",3.35093811284502e-153,-0.958100967988815,0.878,0.763,9.38195652834348e-149,"G1","Fcgr3"
"Ppp1r18.1",1.5217717095208e-151,-0.773584769630545,0.649,0.522,4.26065643231635e-147,"G1","Ppp1r18"
"Cdc42se1",4.11059424659335e-151,-0.765241057497752,0.726,0.496,1.15088417716121e-146,"G1","Cdc42se1"
"Dmkn",6.08818942084005e-150,0.867637071856808,0.829,0.009,1.7045712740468e-145,"G1","Dmkn"
"Lmnb1.1",3.36618058466127e-145,-0.888415657851108,0.944,0.708,9.42463240093462e-141,"G1","Lmnb1"
"Mrpl33.1",6.40512274208522e-144,-0.707975887002877,0.996,0.945,1.79330626532902e-139,"G1","Mrpl33"
"B4galt6",4.5282577879836e-137,0.756668865531144,0.789,0.06,1.26782161547965e-132,"G1","B4galt6"
"Psap.1",4.77018390591126e-137,-0.870957834464377,0.928,0.77,1.33555608997704e-132,"G1","Psap"
"BC035044",1.70104095230378e-136,0.717041826960079,0.758,0.025,4.76257445826014e-132,"G1","BC035044"
"Wfdc21.1",3.55691293472846e-135,-1.52788795043557,0.92,0.86,9.95864483465275e-131,"G1","Wfdc21"
"Gng2",5.06467215635914e-135,-0.713418560983876,0.462,0.383,1.41800691033743e-130,"G1","Gng2"
"Ogt",2.18698167789725e-134,-0.734963844357361,0.656,0.415,6.12311130177673e-130,"G1","Ogt"
"Gsr.1",1.09027142635467e-132,-0.874161181068801,0.979,0.948,3.0525419395078e-128,"G1","Gsr"
"Atg3.1",1.02297936785022e-131,-0.793530141966284,0.881,0.597,2.86413763410705e-127,"G1","Atg3"
"Ly6c2.1",6.49126934025506e-127,0.729487626168348,0.99,0.638,1.81742558988461e-122,"G1","Ly6c2"
"Ier2",7.23428300236486e-125,-0.830815026612691,0.934,0.727,2.02545455500211e-120,"G1","Ier2"
"Slc40a1.1",1.66662235965353e-115,-0.778808799079062,0.46,0.419,4.66620928255796e-111,"G1","Slc40a1"
"Gda.1",4.1770096932036e-115,-0.848376745716292,0.848,0.706,1.16947917390314e-110,"G1","Gda"
"Sdcbp",3.66699576629424e-113,-0.76614418142366,0.962,0.7,1.02668547464706e-108,"G1","Sdcbp"
"Supt4a.1",2.11846603587105e-112,-0.76214084361654,0.976,0.748,5.93128120723175e-108,"G1","Supt4a"
"Rap1b",5.88084191167475e-109,-0.70563868209724,0.96,0.701,1.6465181184307e-104,"G1","Rap1b"
"Ptp4a1.1",8.55742703705769e-108,-0.746263744551334,0.844,0.524,2.39590842183541e-103,"G1","Ptp4a1"
"Cox17.1",2.61215629603957e-97,-0.764512470511586,0.973,0.749,7.31351519765158e-93,"G1","Cox17"
"Marcksl1",8.43331112986105e-90,-0.729602962265365,0.59,0.403,2.3611584501385e-85,"G1","Marcksl1"
"Hmha1.1",7.65384266162031e-89,-0.705647934369998,0.916,0.586,2.14292286840045e-84,"G1","Hmha1"
"Hba-a1",1.11289158607787e-86,-0.956232970882676,0.438,0.227,3.11587386270082e-82,"G1","Hba-a1"
"Cxcl2.1",2.19582612208973e-78,-1.20436251253684,0.354,0.224,6.14787397662682e-74,"G1","Cxcl2"
"Ninj1",3.9075323561376e-77,-0.790762653042918,0.802,0.433,1.09403090907141e-72,"G1","Ninj1"
"F13a1",4.48140962915174e-77,0.793831793093729,0.615,0.035,1.2547050679699e-72,"G1","F13a1"
"Jund",5.96130311764841e-73,-0.746083452859045,0.608,0.38,1.6690456468792e-68,"G1","Jund"
"Hba-a2",1.81167914044559e-71,-0.83749966228895,0.398,0.191,5.07233925741957e-67,"G1","Hba-a2"
"Neat1.1",8.81278513673953e-64,-0.844700595198277,0.811,0.658,2.46740358258433e-59,"G1","Neat1"
"Glipr1.1",5.18323081200798e-62,-0.745549641468856,0.861,0.607,1.45120096274599e-57,"G1","Glipr1"
"Fcnb.1",3.53804231791672e-53,1.08175098671584,0.658,0.142,9.90581088170324e-49,"G1","Fcnb"
"Irf8",2.05846055131049e-49,0.71296155362154,0.416,0.039,5.7632778515591e-45,"G1","Irf8"
"Apoe",1.72515709051988e-47,-0.701031679916191,0.409,0.248,4.83009482203755e-43,"G1","Apoe"
"Cybb.1",2.45755827121599e-46,-0.757518761568804,0.696,0.43,6.88067164775052e-42,"G1","Cybb"
"Chil3.1",1.03505949669843e-43,-1.599747409,0.842,0.414,2.89795957885628e-39,"G1","Chil3"
"Ngp.1",4.23573263856773e-35,-2.36464859609013,0.996,0.509,1.18592042414619e-30,"G1","Ngp"
"Camp.1",0.000421024107363109,-1.55824013361725,0.997,0.486,1,"G1","Camp"
"Chil3.2",0,2.03410989158564,1,0.403,0,"G2","Chil3"
"Tuba1b.2",0,1.80546222690133,0.99,0.182,0,"G2","Tuba1b"
"2810417H13Rik.1",0,1.74767322303715,0.979,0.099,0,"G2","2810417H13Rik"
"Camp.2",0,1.74082711333476,1,0.484,0,"G2","Camp"
"Stmn1.2",0,1.65308005119736,0.996,0.183,0,"G2","Stmn1"
"Hmgn2.1",0,1.62649826035158,1,0.73,0,"G2","Hmgn2"
"H2afz.2",0,1.54232137636933,1,0.703,0,"G2","H2afz"
"Ngp.2",0,1.53902013548933,1,0.508,0,"G2","Ngp"
"Tubb5.2",0,1.52260007223844,0.993,0.192,0,"G2","Tubb5"
"Ppia.2",0,1.34061514233662,1,0.555,0,"G2","Ppia"
"Ptma.2",0,1.33396323382575,1,0.419,0,"G2","Ptma"
"Anp32b.2",0,1.29621259639586,0.997,0.246,0,"G2","Anp32b"
"Cebpe.1",0,1.29458842660006,0.994,0.302,0,"G2","Cebpe"
"Hmgb2",0,1.20082926234111,1,0.946,0,"G2","Hmgb2"
"Serpinb1a.1",0,1.1512720517492,0.99,0.325,0,"G2","Serpinb1a"
"H2afv.2",0,1.11144951800411,0.979,0.269,0,"G2","H2afv"
"Tuba4a.1",0,1.10423003461572,0.994,0.368,0,"G2","Tuba4a"
"Hmgb1.2",0,1.09133797916665,1,0.516,0,"G2","Hmgb1"
"Tagln2.2",0,1.00490173816256,0.986,0.263,0,"G2","Tagln2"
"Sumo2.2",0,0.980252368595845,0.994,0.402,0,"G2","Sumo2"
"Ltf.2",0,0.954575618993597,0.997,0.405,0,"G2","Ltf"
"1810037I17Rik",0,0.930683850313105,0.996,0.493,0,"G2","1810037I17Rik"
"Ran.2",0,0.871652547450337,0.982,0.237,0,"G2","Ran"
"Lcn2.2",0,0.868306256000501,1,0.817,0,"G2","Lcn2"
"Hnrnpa2b1.2",0,0.809695801954522,0.997,0.492,0,"G2","Hnrnpa2b1"
"Cybb.2",0,0.777720805586473,0.994,0.411,0,"G2","Cybb"
"Dstn.1",0,0.747034956880363,0.996,0.536,0,"G2","Dstn"
"Scp2",0,0.745102494891188,0.991,0.552,0,"G2","Scp2"
"Rbm3.2",0,0.709223512758308,0.99,0.438,0,"G2","Rbm3"
"Slc15a3.1",0,-0.694253571164325,0.036,0.239,0,"G2","Slc15a3"
"4833407H14Rik.1",0,-0.700629533345281,0.038,0.213,0,"G2","4833407H14Rik"
"Slc25a33",0,-0.710957369785699,0.031,0.23,0,"G2","Slc25a33"
"Sfxn5.2",0,-0.757017116261351,0.045,0.225,0,"G2","Sfxn5"
"Gm17619.2",0,-0.760212963360725,0.037,0.215,0,"G2","Gm17619"
"Gcnt2.1",0,-0.783936149002333,0.087,0.265,0,"G2","Gcnt2"
"Acta2.2",0,-0.784429392711501,0.06,0.239,0,"G2","Acta2"
"Emilin2.1",0,-0.81631385249352,0.051,0.285,0,"G2","Emilin2"
"Myadm.2",0,-0.826884174175957,0.045,0.257,0,"G2","Myadm"
"Timp2.2",0,-0.847978615616959,0.131,0.366,0,"G2","Timp2"
"Bst1.2",0,-0.860543081849992,0.061,0.309,0,"G2","Bst1"
"Gng2.1",0,-0.866566708629586,0.161,0.402,0,"G2","Gng2"
"Cd300lb.2",0,-0.876229263913865,0.134,0.349,0,"G2","Cd300lb"
"Fpr1.2",0,-0.879382581873804,0.08,0.346,0,"G2","Fpr1"
"Oasl2.1",0,-0.909814537545691,0.064,0.268,0,"G2","Oasl2"
"Arrdc3.2",0,-1.00969762984794,0.085,0.33,0,"G2","Arrdc3"
"Il1rn.2",0,-1.0337686092955,0.115,0.395,0,"G2","Il1rn"
"Cd300a.2",0,-1.05033078959764,0.203,0.446,0,"G2","Cd300a"
"Hacd4.2",0,-1.05111680180988,0.125,0.435,0,"G2","Hacd4"
"Jund.1",0,-1.07647308914016,0.135,0.408,0,"G2","Jund"
"Gm2a",0,-1.0791250836724,0.139,0.36,0,"G2","Gm2a"
"Rnf149.2",0,-1.08144753890584,0.236,0.439,0,"G2","Rnf149"
"Fosl2.2",0,-1.12910563889557,0.249,0.481,0,"G2","Fosl2"
"Slc7a11.2",0,-1.14375557881449,0.068,0.356,0,"G2","Slc7a11"
"Sirpb1c.2",0,-1.1547964844054,0.018,0.306,0,"G2","Sirpb1c"
"Klf3.2",0,-1.16664153925917,0.236,0.488,0,"G2","Klf3"
"Ninj1.1",0,-1.17633701694788,0.206,0.469,0,"G2","Ninj1"
"Snap23.2",0,-1.17919233397196,0.254,0.517,0,"G2","Snap23"
"Trim30b.2",0,-1.1881293147594,0.077,0.417,0,"G2","Trim30b"
"Picalm.2",0,-1.19956438994251,0.28,0.522,0,"G2","Picalm"
"Sh3glb1.1",0,-1.23673353840819,0.293,0.635,0,"G2","Sh3glb1"
"Cytip.2",0,-1.26527696198574,0.362,0.582,0,"G2","Cytip"
"Tspan13.1",0,-1.27000425733925,0.064,0.421,0,"G2","Tspan13"
"Gm5150.2",0,-1.27335028119753,0.034,0.378,0,"G2","Gm5150"
"Asprv1.2",0,-1.29138436844014,0.077,0.322,0,"G2","Asprv1"
"Samhd1.2",0,-1.30407766322354,0.365,0.635,0,"G2","Samhd1"
"Tpm4.2",0,-1.30770514377488,0.122,0.517,0,"G2","Tpm4"
"Txnip.2",0,-1.31616621932312,0.381,0.586,0,"G2","Txnip"
"Zfp36.1",0,-1.34572790617219,0.368,0.634,0,"G2","Zfp36"
"Il1r2.2",0,-1.34595617544031,0.335,0.58,0,"G2","Il1r2"
"Slc16a3.2",0,-1.36475888404304,0.484,0.63,0,"G2","Slc16a3"
"Glipr1.2",0,-1.36532343966202,0.315,0.64,0,"G2","Glipr1"
"Hist1h2bc.2",0,-1.37400746684967,0.224,0.466,0,"G2","Hist1h2bc"
"Clec4e.2",0,-1.38627626115795,0.226,0.58,0,"G2","Clec4e"
"Ccr1.2",0,-1.40803953265345,0.311,0.604,0,"G2","Ccr1"
"Arg2.2",0,-1.41302921199521,0.067,0.486,0,"G2","Arg2"
"Il1f9.2",0,-1.41643318053939,0.102,0.495,0,"G2","Il1f9"
"2310001H17Rik.2",0,-1.42849666805585,0.528,0.715,0,"G2","2310001H17Rik"
"Cyp4f18.2",0,-1.42858799061814,0.112,0.526,0,"G2","Cyp4f18"
"Emb.1",0,-1.44524785475752,0.5,0.747,0,"G2","Emb"
"1600010M07Rik.2",0,-1.47428685755983,0.152,0.517,0,"G2","1600010M07Rik"
"Mcl1.2",0,-1.47636401375092,0.438,0.715,0,"G2","Mcl1"
"Prr13.2",0,-1.48734472685631,0.81,0.883,0,"G2","Prr13"
"Ctsd.2",0,-1.48774544040428,0.754,0.85,0,"G2","Ctsd"
"Neat1.2",0,-1.4935692276552,0.467,0.679,0,"G2","Neat1"
"Fgl2.2",0,-1.49620333854104,0.101,0.438,0,"G2","Fgl2"
"Sirpb1b.2",0,-1.50289127761359,0.053,0.455,0,"G2","Sirpb1b"
"Slfn1.2",0,-1.50623380555822,0.203,0.584,0,"G2","Slfn1"
"Cd300ld.2",0,-1.52211382029176,0.071,0.509,0,"G2","Cd300ld"
"Lsp1.2",0,-1.53264447177638,0.898,0.923,0,"G2","Lsp1"
"Btg2.2",0,-1.53708310975148,0.321,0.653,0,"G2","Btg2"
"Rgs2.2",0,-1.55488494392502,0.523,0.736,0,"G2","Rgs2"
"Amica1.2",0,-1.56894190098242,0.071,0.501,0,"G2","Amica1"
"Tsc22d3.2",0,-1.5730231672481,0.71,0.79,0,"G2","Tsc22d3"
"Tpd52.2",0,-1.58234618865093,0.203,0.643,0,"G2","Tpd52"
"Rtp4.2",0,-1.58386003145818,0.108,0.492,0,"G2","Rtp4"
"Hdc.2",0,-1.58859695005414,0.697,0.846,0,"G2","Hdc"
"H2-D1.2",0,-1.58889238600118,0.987,0.996,0,"G2","H2-D1"
"H2-Q10.2",0,-1.58977725057861,0.07,0.459,0,"G2","H2-Q10"
"Ypel3.2",0,-1.61710437255276,0.382,0.763,0,"G2","Ypel3"
"Map1lc3b.2",0,-1.62511782136209,0.774,0.905,0,"G2","Map1lc3b"
"S100a11.2",0,-1.63191981957195,1,0.999,0,"G2","S100a11"
"Tyrobp.2",0,-1.63527990795701,1,0.993,0,"G2","Tyrobp"
"Stk17b.2",0,-1.64362319625969,0.455,0.773,0,"G2","Stk17b"
"Ftl1.2",0,-1.65014452630268,0.997,1,0,"G2","Ftl1"
"Pla2g7.2",0,-1.6723419980296,0.045,0.474,0,"G2","Pla2g7"
"Selplg.2",0,-1.78305538674254,0.499,0.806,0,"G2","Selplg"
"Msrb1.2",0,-1.79603219168031,0.993,0.991,0,"G2","Msrb1"
"Grina.2",0,-1.80199438386479,0.486,0.81,0,"G2","Grina"
"Mmp9.2",0,-1.86513836040519,0.476,0.862,0,"G2","Mmp9"
"Csf3r.2",0,-1.86568266308883,0.455,0.752,0,"G2","Csf3r"
"Stfa2l1.2",0,-1.9061734229604,0.092,0.321,0,"G2","Stfa2l1"
"Cebpb.2",0,-1.93258735598464,0.957,0.954,0,"G2","Cebpb"
"Fos.2",0,-1.938251671636,0.348,0.724,0,"G2","Fos"
"Cxcr2.2",0,-2.00562755769609,0.305,0.783,0,"G2","Cxcr2"
"Mmp8.2",0,-2.01699140139436,0.403,0.714,0,"G2","Mmp8"
"Wfdc17.2",0,-2.04859931771674,0.138,0.382,0,"G2","Wfdc17"
"Clec4d.2",0,-2.07339565924647,0.172,0.713,0,"G2","Clec4d"
"Junb.2",0,-2.11305609226646,0.405,0.796,0,"G2","Junb"
"Btg1.2",0,-2.23651227862211,0.791,0.926,0,"G2","Btg1"
"Gm5483.2",0,-2.25456682062867,0.122,0.298,0,"G2","Gm5483"
"Slpi.2",0,-2.30210416111719,0.902,0.969,0,"G2","Slpi"
"Fth1.2",0,-2.36240938367217,0.994,0.999,0,"G2","Fth1"
"Fxyd5.2",0,-2.38732592123148,0.808,0.964,0,"G2","Fxyd5"
"Ifitm1.1",0,-2.41110927120482,0.132,0.53,0,"G2","Ifitm1"
"S100a6.2",0,-2.4622860127923,0.886,0.964,0,"G2","S100a6"
"Ifi27l2a.2",0,-2.5061573001676,0.527,0.717,0,"G2","Ifi27l2a"
"Dusp1.2",0,-2.62813759218043,0.291,0.803,0,"G2","Dusp1"
"Srgn.1",0,-2.63300432390958,0.561,0.902,0,"G2","Srgn"
"Retnlg.2",0,-2.63829413374528,0.989,0.992,0,"G2","Retnlg"
"Il1b.2",0,-2.97557475484122,0.112,0.643,0,"G2","Il1b"
"Ccl6.2",0,-3.14510190393465,0.511,0.818,0,"G2","Ccl6"
"Mxd1.2",1.97626258336499e-323,-1.42425164002278,0.645,0.778,5.53313998090529e-319,"G2","Mxd1"
"Cd52.2",7.90505033345994e-323,-0.979086883459576,1,0.994,2.21325599236212e-318,"G2","Cd52"
"mt-Co3.2",1.62053531835929e-321,0.708290578273857,0.999,0.744,4.53717478434234e-317,"G2","mt-Co3"
"AF251705.2",8.6396932851579e-313,-0.945424002177457,0.132,0.332,2.41894132597851e-308,"G2","AF251705"
"Ltb.2",6.74159421244306e-312,-1.19604350633667,0.304,0.533,1.88751154759981e-307,"G2","Ltb"
"Gpcpd1.2",4.33998400206488e-309,-0.967839263140203,0.182,0.367,1.21510872089813e-304,"G2","Gpcpd1"
"Sell.2",1.30054979111047e-306,-1.29921785498594,0.54,0.704,3.64127930515109e-302,"G2","Sell"
"Lta4h.1",4.34897670359833e-305,0.939125798270149,0.97,0.247,1.21762649747346e-300,"G2","Lta4h"
"Adam8.2",1.7060808112977e-302,-0.883446677438376,0.166,0.398,4.77668505547131e-298,"G2","Adam8"
"Gm10116.2",1.54421734535657e-301,-1.13830671467665,0.286,0.482,4.32349972352933e-297,"G2","Gm10116"
"Entpd1.2",2.56581963138541e-301,-0.717974010744033,0.075,0.238,7.18378180395287e-297,"G2","Entpd1"
"Lst1.2",3.05179702467354e-288,-1.48620584338678,0.957,0.938,8.54442130968098e-284,"G2","Lst1"
"Xist.2",3.19364640728655e-287,0.808686657872209,0.979,0.313,8.94157121112088e-283,"G2","Xist"
"Fas.2",9.13850851016444e-287,-0.710245388060031,0.099,0.257,2.55859961267584e-282,"G2","Fas"
"Malat1.1",5.40139379562379e-285,-1.36751780287877,1,1,1.51228223489875e-280,"G2","Malat1"
"Birc5.1",1.77787760732902e-283,1.38456062222844,0.925,0.108,4.97770172499979e-279,"G2","Birc5"
"Litaf.2",6.72612100506865e-283,-1.20672401105798,0.543,0.667,1.88317935899912e-278,"G2","Litaf"
"Hbb-bs.1",2.23090900532523e-282,-1.32747207273814,0.213,0.46,6.24609903310959e-278,"G2","Hbb-bs"
"Aprt",4.0082751605998e-282,0.878305200268397,0.963,0.344,1.12223687946473e-277,"G2","Aprt"
"Thbs1.2",2.70789800955406e-274,-1.20283563868994,0.186,0.396,7.58157284714947e-270,"G2","Thbs1"
"Tgfbi.2",1.8789836475627e-273,-1.05638805915011,0.3,0.448,5.26077841644604e-269,"G2","Tgfbi"
"Creg1",3.02767886425594e-273,-1.128914326,0.497,0.603,8.47689528414379e-269,"G2","Creg1"
"Snrpg.2",5.52625238387699e-272,0.736419071477354,0.966,0.244,1.54724014243788e-267,"G2","Snrpg"
"Ptprc.2",1.01633806866815e-271,-1.253398485126,0.747,0.813,2.84554332465708e-267,"G2","Ptprc"
"Fabp5",8.72987291753355e-268,-0.741267632150419,0.098,0.269,2.44418981945104e-263,"G2","Fabp5"
"Lsm5.1",1.3391618279933e-267,0.923072560595734,0.95,0.166,3.74938528601564e-263,"G2","Lsm5"
"Pnrc1.1",1.99036108547694e-264,-1.11519820490896,0.53,0.644,5.57261296711834e-260,"G2","Pnrc1"
"Smc4.1",1.9043406968075e-263,1.12249417795717,0.946,0.163,5.33177308292164e-259,"G2","Smc4"
"Sat1.2",1.96029163048868e-262,-1.29079446728398,0.881,0.872,5.48842450704222e-258,"G2","Sat1"
"Srsf3.2",1.61717313374955e-260,0.830989708774811,0.953,0.251,4.52776133987198e-256,"G2","Srsf3"
"Top2a.2",1.88755128591994e-259,1.43048963251356,0.938,0.09,5.28476609031865e-255,"G2","Top2a"
"Plek.1",1.8229045102306e-256,-0.896696644887667,0.214,0.414,5.10376804774364e-252,"G2","Plek"
"Taldo1.2",8.82056192312599e-255,-0.956859426343666,0.994,0.989,2.46958092723682e-250,"G2","Taldo1"
"Klf2.2",1.50905164872412e-254,-1.30651954784565,0.482,0.613,4.2250428060978e-250,"G2","Klf2"
"Gabarap.2",1.30624671502374e-253,-1.00797918567805,0.977,0.968,3.65722955272348e-249,"G2","Gabarap"
"H2afx",1.71446744605405e-252,1.51780820792381,0.913,0.126,4.80016595546214e-248,"G2","H2afx"
"Anxa2.2",1.5420923672396e-251,-1.18414362384196,0.945,0.916,4.31755020979743e-247,"G2","Anxa2"
"Fcnb.2",5.58331582007449e-251,2.07210706227055,0.94,0.123,1.56321676330445e-246,"G2","Fcnb"
"Marcks.2",6.40954102813332e-250,-1.02588013171983,0.236,0.369,1.79454329705677e-245,"G2","Marcks"
"Ifitm2.2",1.14072076961178e-248,-1.44000044210635,0.949,0.949,3.19379001075905e-244,"G2","Ifitm2"
"Smc2.1",5.57743923082905e-248,1.11801095852442,0.92,0.089,1.56157143584752e-243,"G2","Smc2"
"Lcp1.2",7.24491486172164e-248,-1.11259974941639,0.935,0.919,2.02843126298483e-243,"G2","Lcp1"
"Tmcc1.2",8.46761594586617e-242,-1.22722529703388,0.675,0.738,2.37076311252361e-237,"G2","Tmcc1"
"Ly6e",2.11459707959261e-240,-1.31816734682793,0.631,0.651,5.9204489034434e-236,"G2","Ly6e"
"C5ar1.2",2.96072197468405e-240,-1.20182409434429,0.685,0.727,8.2894293847204e-236,"G2","C5ar1"
"Gm26740.2",2.43547485307736e-238,-1.04310084788972,0.384,0.502,6.81884249364601e-234,"G2","Gm26740"
"Ets2.2",1.02209545092135e-237,-0.845853153311484,0.182,0.34,2.86166284348959e-233,"G2","Ets2"
"Mrpl33.2",2.40845642505009e-237,-1.0448626399376,0.974,0.946,6.74319629885524e-233,"G2","Mrpl33"
"Hnrnpa3.2",4.6738542433305e-235,0.717176944723043,0.973,0.362,1.30858571104767e-230,"G2","Hnrnpa3"
"Zfp36l2",3.55024370086679e-232,-1.13673575277415,0.595,0.64,9.93997231368683e-228,"G2","Zfp36l2"
"Isg15.2",3.25847247186171e-231,-1.18019166036046,0.115,0.271,9.12307122671842e-227,"G2","Isg15"
"Rps27rt.2",7.31075239399411e-231,-1.35743141169083,0.743,0.782,2.04686445527047e-226,"G2","Rps27rt"
"C3",1.69768433161882e-229,0.778641222212328,0.947,0.277,4.75317659166637e-225,"G2","C3"
"Ube2s.2",2.31277390504834e-228,0.998938170483902,0.933,0.21,6.47530437935435e-224,"G2","Ube2s"
"Ccpg1.2",4.26793883172664e-225,-0.894153265805388,0.287,0.416,1.19493751410683e-220,"G2","Ccpg1"
"Cdk1",5.8111869575726e-225,1.03356512769813,0.888,0.079,1.62701612438118e-220,"G2","Cdk1"
"Fcgr3.2",7.30504161889268e-225,-1.13199778717316,0.749,0.771,2.04526555245757e-220,"G2","Fcgr3"
"Alox5ap.2",1.02928368143748e-224,-0.811412496286573,0.993,0.986,2.88178845128866e-220,"G2","Alox5ap"
"Trim30a",7.07488627311427e-224,-0.771471048728251,0.145,0.305,1.98082665874653e-219,"G2","Trim30a"
"Rps27",8.32564852534881e-224,-0.873923270796394,0.999,0.998,2.33101507412716e-219,"G2","Rps27"
"Gngt2.1",1.68448469704815e-220,-0.773018381509832,0.064,0.194,4.71622025479541e-216,"G2","Gngt2"
"Cks2",3.12858908315009e-220,0.702828478079799,0.974,0.456,8.75942371500362e-216,"G2","Cks2"
"Supt4a.2",1.44057451002132e-218,-1.07254698184357,0.737,0.762,4.03332051315768e-214,"G2","Supt4a"
"Dek.2",2.29298451851485e-218,1.04006221214128,0.912,0.151,6.41989805493787e-214,"G2","Dek"
"Ikbkap.2",1.64962478609314e-217,-0.880877678582545,0.26,0.4,4.61861947610358e-213,"G2","Ikbkap"
"Pilra.2",1.83280467291468e-216,-1.12731864667604,0.74,0.718,5.13148652322653e-212,"G2","Pilra"
"Cxcl2.2",2.23623890766397e-214,-1.35897595164026,0.104,0.239,6.26102169367759e-210,"G2","Cxcl2"
"Rrm2.1",4.00288880245882e-214,1.29441059921726,0.874,0.083,1.12072880691242e-209,"G2","Rrm2"
"Mki67",5.46126366352023e-214,1.13018523880978,0.898,0.086,1.52904460051239e-209,"G2","Mki67"
"Tmed3.1",6.62497958625452e-214,0.841931979003004,0.92,0.206,1.85486178455954e-209,"G2","Tmed3"
"Ier5.2",1.22083287369381e-213,-0.957851955531818,0.322,0.412,3.41808787976792e-209,"G2","Ier5"
"Snrpd1.2",1.38486212002879e-213,0.810392936842247,0.893,0.136,3.87733696365661e-209,"G2","Snrpd1"
"Anp32e.2",2.29077898585037e-213,0.821262336326643,0.891,0.121,6.41372300458387e-209,"G2","Anp32e"
"Rsad2.1",7.14021678512742e-211,-0.725870444724798,0.034,0.168,1.99911789549997e-206,"G2","Rsad2"
"1700020L24Rik",7.59519024268275e-210,0.890697315839812,0.881,0.113,2.12650136414632e-205,"G2","1700020L24Rik"
"2810474O19Rik.2",4.08897836209691e-209,-1.01854057437787,0.389,0.482,1.14483216181989e-204,"G2","2810474O19Rik"
"Ube2b.2",1.12129681960652e-207,-1.00819788595742,0.746,0.746,3.13940683553432e-203,"G2","Ube2b"
"Sptssa.1",3.96183945221909e-203,0.727146843699489,0.896,0.158,1.1092358098323e-198,"G2","Sptssa"
"Adipor1.2",5.53107906834527e-203,-1.05475206160726,0.857,0.815,1.54859151755531e-198,"G2","Adipor1"
