Gene symbol,G0,G1,G2,G3a,G4,G5a,G5b,G5c,G3b,,Top2a,Gene symbol,Mono,DC,B,T
Gm21529,0,0,0,0,0,0,0,0,0,,,Gm21529,0,0,0,0
Gm29581,0,0,0,0,0,0,0,0,0,,,Gm29581,0,0,0,0
Gm21539,0,0,0,0,0,0,0,0,0,,,Gm21539,0,0,0,0
Gm29578,0,0,0,0,0,0,0,0,0,,,Gm29578,0,0,0,0
Gm21780,0,0,0,0,0,0,0,0,0,,,Gm21780,0,0,0,0
Gm28486,0,0,0,0,0,0,0,0,0,,,Gm28486,0,0,0,0
Gm28487,0,0,0,0,0,0,0,0,0,,,Gm28487,0,0,0,0
Gm28488,0,0,0,0,0,0,0,0,0,,,Gm28488,0,0,0,0
Gm28491,0,0,0,0,0,0,0,0,0,,,Gm28491,0,0,0,0
Gm28490,0,0,0,0,0,0,0,0,0,,,Gm28490,0,0,0,0
Gm21562,0,0,0,0,0,0,0,0,0,,,Gm21562,0,0,0,0
Gm28298,0,0,0,0,0,0,0,0,0,,,Gm28298,0,0,0,0
Gm21572,0,0,0,0,0,0,0,0,0,,,Gm21572,0,0,0,0
Gm28297,0,0,0,0,0,0,0,0,0,,,Gm28297,0,0,0,0
Gm21723,0,0,0,0,0,0,0,0,0,,,Gm21723,0,0,0,0
Gm28296,0,0,0,0,0,0,0,0,0,,,Gm28296,0,0,0,0
Gm21821,0,0,0,0,0,0,0,0,0,,,Gm21821,0,0,0,0
Gm28295,0,0,0,0,0,0,0,0,0,,,Gm28295,0,0,0,0
Gm21842,0,0,0,0,0,0,0,0,0,,,Gm21842,0,0,0,0
Gm28170,0,0,0,0,0,0,0,0,0,,,Gm28170,0,0,0,0
Gm28764,0,0,0,0,0,0,0,0,0,,,Gm28764,0,0,0,0
Gm28762,0,0,0,0,0,0,0,0,0,,,Gm28762,0,0,0,0
Gm28763,0,0,0,0,0,0,0,0,0,,,Gm28763,0,0,0,0
Gm21094,0,0,0,0,0,0,0,0,0,,,Gm21094,0,0,0,0
Gm21588,0,0,0,0,0,0,0,0,0,,,Gm21588,0,0,0,0
Gm28761,0,0,0,0,0,0,0,0,0,,,Gm28761,0,0,0,0
Gm21599,0,0,0,0,0,0,0,0,0,,,Gm21599,0,0,0,0
Gm28765,0,0,0,0,0,0,0,0,0,,,Gm28765,0,0,0,0
Gm21916,0,0,0,0,0,0,0,0,0,,,Gm21916,0,0,0,0
Gm29191,0,0,0,0,0,0,0,0,0,,,Gm29191,0,0,0,0
Gm28210,0,0,0,0,0,0,0,0,0,,,Gm28210,0,0,0,0
Gm29074,0,0,0,0,0,0,0,0,0,,,Gm29074,0,0,0,0
Gm28518,0,0,0,0,0,0,0,0,0,,,Gm28518,0,0,0,0
Gm28519,0,0,0,0,0,0,0,0,0,,,Gm28519,0,0,0,0
Gm28520,0,0,0,0,0,0,0,0,0,,,Gm28520,0,0,0,0
Gm20838,0,0,0,0,0,0,0,0,0,,,Gm20838,0,0,0,0
Gm21626,0,0,0,0,0,0,0,0,0,,,Gm21626,0,0,0,0
Gm28521,0,0,0,0,0,0,0,0,0,,,Gm28521,0,0,0,0
Gm21633,0,0,0,0,0,0,0,0,0,,,Gm21633,0,0,0,0
Gm28522,0,0,0,0,0,0,0,0,0,,,Gm28522,0,0,0,0
Gm28517,0,0,0,0,0,0,0,0,0,,,Gm28517,0,0,0,0
Gm29532,0,0,0,0,0,0,0,0,0,,,Gm29532,0,0,0,0
Gm29531,0,0,0,0,0,0,0,0,0,,,Gm29531,0,0,0,0
Gm28464,0,0,0,0,0,0,0,0,0,,,Gm28464,0,0,0,0
Gm29656,0,0,0,0,0,0,0,0,0,,,Gm29656,0,0,0,0
Gm29655,0,0,0,0,0,0,0,0,0,,,Gm29655,0,0,0,0
Gm29653,0,0,0,0,0,0,0,0,0,,,Gm29653,0,0,0,0
Gm29654,0,0,0,0,0,0,0,0,0,,,Gm29654,0,0,0,0
Gm29080,0,0,0,0,0,0,0,0,0,,,Gm29080,0,0,0,0
Gm29081,0,0,0,0,0,0,0,0,0,,,Gm29081,0,0,0,0
Gm29077,0,0,0,0,0,0,0,0,0,,,Gm29077,0,0,0,0
Gm29078,0,0,0,0,0,0,0,0,0,,,Gm29078,0,0,0,0
Gm29225,0,0,0,0,0,0,0,0,0,,,Gm29225,0,0,0,0
Gm29226,0,0,0,0,0,0,0,0,0,,,Gm29226,0,0,0,0
Gm20855,0,0,0,0,0,0,0,0,0,,,Gm20855,0,0,0,0
Gm29386,0,0,0,0,0,0,0,0,0,,,Gm29386,0,0,0,0
Gm29384,0,0,0,0,0,0,0,0,0,,,Gm29384,0,0,0,0
Gm28260,0,0,0,0,0,0,0,0,0,,,Gm28260,0,0,0,0
Gm28264,0,0,0,0,0,0,0,0,0,,,Gm28264,0,0,0,0
Gm28463,0,0,0,0,0,0,0,0,0,,,Gm28463,0,0,0,0
Gm28585,0,0,0,0,0,0,0,0,0,,,Gm28585,0,0,0,0
Gm20896,0,0,0,0,0,0,0,0,0,,,Gm20896,0,0,0,0
Gm28470,0,0,0,0,0,0,0,0,0,,,Gm28470,0,0,0,0
Gm28469,0,0,0,0,0,0,0,0,0,,,Gm28469,0,0,0,0
Gm28332,0,0,0,0,0,0,0,0,0,,,Gm28332,0,0,0,0
Gm28333,0,0,0,0,0,0,0,0,0,,,Gm28333,0,0,0,0
Gm28336,0,0,0,0,0,0,0,0,0,,,Gm28336,0,0,0,0
Gm28338,0,0,0,0,0,0,0,0,0,,,Gm28338,0,0,0,0
Gm28811,0,0,0,0,0,0,0,0,0,,,Gm28811,0,0,0,0
Gm28810,0,0,0,0,0,0,0,0,0,,,Gm28810,0,0,0,0
Gm20835,0,0,0,0,0,0,0,0,0,,,Gm20835,0,0,0,0
Gm29027,0,0,0,0,0,0,0,0,0,,,Gm29027,0,0,0,0
Gm29028,0,0,0,0,0,0,0,0,0,,,Gm29028,0,0,0,0
Gm29023,0,0,0,0,0,0,0,0,0,,,Gm29023,0,0,0,0
Gm29025,0,0,0,0,0,0,0,0,0,,,Gm29025,0,0,0,0
Gm28212,0,0,0,0,0,0,0,0,0,,,Gm28212,0,0,0,0
Gm20905,0,0,0,0,0,0,0,0,0,,,Gm20905,0,0,0,0
Gm28820,0,0,0,0,0,0,0,0,0,,,Gm28820,0,0,0,0
Gm29671,0,0,0,0,0,0,0,0,0,,,Gm29671,0,0,0,0
Gm20738,0,0,0,0,0,0,0,0,0,,,Gm20738,0,0,0,0
Gm28545,0,0,0,0,0,0,0,0,0,,,Gm28545,0,0,0,0
Gm28547,0,0,0,0,0,0,0,0,0,,,Gm28547,0,0,0,0
Gm28771,0,0,0,0,0,0,0,0,0,,,Gm28771,0,0,0,0
Gm28772,0,0,0,0,0,0,0,0,0,,,Gm28772,0,0,0,0
Gm20897,0,0,0,0,0,0,0,0,0,,,Gm20897,0,0,0,0
Gm28774,0,0,0,0,0,0,0,0,0,,,Gm28774,0,0,0,0
Gm21732,0,0,0,0,0,0,0,0,0,,,Gm21732,0,0,0,0
Gm28775,0,0,0,0,0,0,0,0,0,,,Gm28775,0,0,0,0
Gm28176,0,0,0,0,0,0,0,0,0,,,Gm28176,0,0,0,0
Gm28786,0,0,0,0,0,0,0,0,0,,,Gm28786,0,0,0,0
Gm29360,0,0,0,0,0,0,0,0,0,,,Gm29360,0,0,0,0
Gm29497,0,0,0,0,0,0,0,0,0,,,Gm29497,0,0,0,0
Gm29498,0,0,0,0,0,0,0,0,0,,,Gm29498,0,0,0,0
Gm36782,0,0,0,0,0,0,0,0,0,,,Gm36782,0,0,0,0
Gm29839,0,0,0,0,0,0,0,0,0,,,Gm29839,0,0,0,0
Gm28595,0,0,0,0,0,0,0,0,0,,,Gm28595,0,0,0,0
Gm21865,0,0,0,0,0,0,0,0,0,,,Gm21865,0,0,0,0
Gm29433,0,0,0,0,0,0,0,0,0,,,Gm29433,0,0,0,0
Gm29215,0,0,0,0,0,0,0,0,0,,,Gm29215,0,0,0,0
Gm21882,0,0,0,0,0,0,0,0,0,,,Gm21882,0,0,0,0
Gm21801,0,0,0,0,0,0,0,0,0,,,Gm21801,0,0,0,0
Gm28850,0,0,0,0,0,0,0,0,0,,,Gm28850,0,0,0,0
Gm21914,0,0,0,0,0,0,0,0,0,,,Gm21914,0,0,0,0
Gm28617,0,0,0,0,0,0,0,0,0,,,Gm28617,0,0,0,0
Gm28619,0,0,0,0,0,0,0,0,0,,,Gm28619,0,0,0,0
Gm21852,0,0,0,0,0,0,0,0,0,,,Gm21852,0,0,0,0
Gm28993,0,0,0,0,0,0,0,0,0,,,Gm28993,0,0,0,0
Gm28994,0,0,0,0,0,0,0,0,0,,,Gm28994,0,0,0,0
Gm21797,0,0,0,0,0,0,0,0,0,,,Gm21797,0,0,0,0
Gm20795,0,0,0,0,0,0,0,0,0,,,Gm20795,0,0,0,0
Gm28427,0,0,0,0,0,0,0,0,0,,,Gm28427,0,0,0,0
Gm21800,0,0,0,0,0,0,0,0,0,,,Gm21800,0,0,0,0
Gm28426,0,0,0,0,0,0,0,0,0,,,Gm28426,0,0,0,0
Gm28425,0,0,0,0,0,0,0,0,0,,,Gm28425,0,0,0,0
Gm28834,0,0,0,0,0,0,0,0,0,,,Gm28834,0,0,0,0
Gm29537,0,0,0,0,0,0,0,0,0,,,Gm29537,0,0,0,0
Gm29274,0,0,0,0,0,0,0,0,0,,,Gm29274,0,0,0,0
Gm29275,0,0,0,0,0,0,0,0,0,,,Gm29275,0,0,0,0
Gm29276,0,0,0,0,0,0,0,0,0,,,Gm29276,0,0,0,0
Gm29645,0,0,0,0,0,0,0,0,0,,,Gm29645,0,0,0,0
Gm28312,0,0,0,0,0,0,0,0,0,,,Gm28312,0,0,0,0
Gm29042,0,0,0,0,0,0,0,0,0,,,Gm29042,0,0,0,0
Gm28311,0,0,0,0,0,0,0,0,0,,,Gm28311,0,0,0,0
Gm28310,0,0,0,0,0,0,0,0,0,,,Gm28310,0,0,0,0
Gm28568,0,0,0,0,0,0,0,0,0,,,Gm28568,0,0,0,0
Gm29286,0,0,0,0,0,0,0,0,0,,,Gm29286,0,0,0,0
Gm29285,0,0,0,0,0,0,0,0,0,,,Gm29285,0,0,0,0
Gm28280,0,0,0,0,0,0,0,0,0,,,Gm28280,0,0,0,0
Gm28278,0,0,0,0,0,0,0,0,0,,,Gm28278,0,0,0,0
Gm28279,0,0,0,0,0,0,0,0,0,,,Gm28279,0,0,0,0
Gm21739,0,0,0,0,0,0,0,0,0,,,Gm21739,0,0,0,0
Gm28886,0,0,0,0,0,0,0,0,0,,,Gm28886,0,0,0,0
Gm29426,0,0,0,0,0,0,0,0,0,,,Gm29426,0,0,0,0
Gm28887,0,0,0,0,0,0,0,0,0,,,Gm28887,0,0,0,0
Gm29444,0,0,0,0,0,0,0,0,0,,,Gm29444,0,0,0,0
Gm21783,0,0,0,0,0,0,0,0,0,,,Gm21783,0,0,0,0
Gm29445,0,0,0,0,0,0,0,0,0,,,Gm29445,0,0,0,0
Gm28457,0,0,0,0,0,0,0,0,0,,,Gm28457,0,0,0,0
Gm28458,0,0,0,0,0,0,0,0,0,,,Gm28458,0,0,0,0
Gm28461,0,0,0,0,0,0,0,0,0,,,Gm28461,0,0,0,0
Gm28460,0,0,0,0,0,0,0,0,0,,,Gm28460,0,0,0,0
Gm28851,0,0,0,0,0,0,0,0,0,,,Gm28851,0,0,0,0
Gm28456,0,0,0,0,0,0,0,0,0,,,Gm28456,0,0,0,0
Gm29648,0,0,0,0,0,0,0,0,0,,,Gm29648,0,0,0,0
Gm29646,0,0,0,0,0,0,0,0,0,,,Gm29646,0,0,0,0
Gm28549,0,0,0,0,0,0,0,0,0,,,Gm28549,0,0,0,0
Gm29210,0,0,0,0,0,0,0,0,0,,,Gm29210,0,0,0,0
Gm29213,0,0,0,0,0,0,0,0,0,,,Gm29213,0,0,0,0
Gm28550,0,0,0,0,0,0,0,0,0,,,Gm28550,0,0,0,0
Gm28604,0,0,0,0,0,0,0,0,0,,,Gm28604,0,0,0,0
Gm28565,0,0,0,0,0,0,0,0,0,,,Gm28565,0,0,0,0
Gm28566,0,0,0,0,0,0,0,0,0,,,Gm28566,0,0,0,0
Gm28697,0,0,0,0,0,0,0,0,0,,,Gm28697,0,0,0,0
Gm28554,0,0,0,0,0,0,0,0,0,,,Gm28554,0,0,0,0
Gm21256,0,0,0,0,0,0,0,0,0,,,Gm21256,0,0,0,0
Gm29056,0,0,0,0,0,0,0,0,0,,,Gm29056,0,0,0,0
Gm29098,0,0,0,0,0,0,0,0,0,,,Gm29098,0,0,0,0
Gm21170,0,0,0,0,0,0,0,0,0,,,Gm21170,0,0,0,0
Gm29373,0,0,0,0,0,0,0,0,0,,,Gm29373,0,0,0,0
Gm29370,0,0,0,0,0,0,0,0,0,,,Gm29370,0,0,0,0
Gm29166,0,0,0,0,0,0,0,0,0,,,Gm29166,0,0,0,0
Gm28194,0,0,0,0,0,0,0,0,0,,,Gm28194,0,0,0,0
Gm20792,0,0,0,0,0,0,0,0,0,,,Gm20792,0,0,0,0
Gm28754,0,0,0,0,0,0,0,0,0,,,Gm28754,0,0,0,0
Gm28753,0,0,0,0,0,0,0,0,0,,,Gm28753,0,0,0,0
Gm29070,0,0,0,0,0,0,0,0,0,,,Gm29070,0,0,0,0
Gm28553,0,0,0,0,0,0,0,0,0,,,Gm28553,0,0,0,0
Gm28726,0,0,0,0,0,0,0,0,0,,,Gm28726,0,0,0,0
Gm29270,0,0,0,0,0,0,0,0,0,,,Gm29270,0,0,0,0
Gm29271,0,0,0,0,0,0,0,0,0,,,Gm29271,0,0,0,0
Gm21209,0,0,0,0,0,0,0,0,0,,,Gm21209,0,0,0,0
Gm28681,0,0,0,0,0,0,0,0,0,,,Gm28681,0,0,0,0
Gm28684,0,0,0,0,0,0,0,0,0,,,Gm28684,0,0,0,0
Gm28679,0,0,0,0,0,0,0,0,0,,,Gm28679,0,0,0,0
Gm28870,0,0,0,0,0,0,0,0,0,,,Gm28870,0,0,0,0
Gm29511,0,0,0,0,0,0,0,0,0,,,Gm29511,0,0,0,0
Gm29117,0,0,0,0,0,0,0,0,0,,,Gm29117,0,0,0,0
Gm20883,0,0,0,0,0,0,0,0,0,,,Gm20883,0,0,0,0
Gm29116,0,0,0,0,0,0,0,0,0,,,Gm29116,0,0,0,0
Gm29321,0,0,0,0,0,0,0,0,0,,,Gm29321,0,0,0,0
Gm21117,0,0,0,0,0,0,0,0,0,,,Gm21117,0,0,0,0
Gm28317,0,0,0,0,0,0,0,0,0,,,Gm28317,0,0,0,0
Gm28318,0,0,0,0,0,0,0,0,0,,,Gm28318,0,0,0,0
Gm28313,0,0,0,0,0,0,0,0,0,,,Gm28313,0,0,0,0
Gm28315,0,0,0,0,0,0,0,0,0,,,Gm28315,0,0,0,0
Gm28316,0,0,0,0,0,0,0,0,0,,,Gm28316,0,0,0,0
Gm28944,0,0,0,0,0,0,0,0,0,,,Gm28944,0,0,0,0
Gm28945,0,0,0,0,0,0,0,0,0,,,Gm28945,0,0,0,0
Gm28947,0,0,0,0,0,0,0,0,0,,,Gm28947,0,0,0,0
Gm20920,0,0,0,0,0,0,0,0,0,,,Gm20920,0,0,0,0
Gm28948,0,0,0,0,0,0,0,0,0,,,Gm28948,0,0,0,0
Gm28950,0,0,0,0,0,0,0,0,0,,,Gm28950,0,0,0,0
Gm29063,0,0,0,0,0,0,0,0,0,,,Gm29063,0,0,0,0
Gm28197,0,0,0,0,0,0,0,0,0,,,Gm28197,0,0,0,0
Gm28735,0,0,0,0,0,0,0,0,0,,,Gm28735,0,0,0,0
Gm21258,0,0,0,0,0,0,0,0,0,,,Gm21258,0,0,0,0
Gm28732,0,0,0,0,0,0,0,0,0,,,Gm28732,0,0,0,0
Gm28733,0,0,0,0,0,0,0,0,0,,,Gm28733,0,0,0,0
Gm28233,0,0,0,0,0,0,0,0,0,,,Gm28233,0,0,0,0
Gm28235,0,0,0,0,0,0,0,0,0,,,Gm28235,0,0,0,0
Gm28236,0,0,0,0,0,0,0,0,0,,,Gm28236,0,0,0,0
Gm20747,0,0,0,0,0,0,0,0,0,,,Gm20747,0,0,0,0
Gm29250,0,0,0,0,0,0,0,0,0,,,Gm29250,0,0,0,0
Gm29252,0,0,0,0,0,0,0,0,0,,,Gm29252,0,0,0,0
Gm29248,0,0,0,0,0,0,0,0,0,,,Gm29248,0,0,0,0
Gm28908,0,0,0,0,0,0,0,0,0,,,Gm28908,0,0,0,0
Gm20929,0,0,0,0,0,0,0,0,0,,,Gm20929,0,0,0,0
Gm28276,0,0,0,0,0,0,0,0,0,,,Gm28276,0,0,0,0
Gm28274,0,0,0,0,0,0,0,0,0,,,Gm28274,0,0,0,0
Gm28291,0,0,0,0,0,0,0,0,0,,,Gm28291,0,0,0,0
Gm28293,0,0,0,0,0,0,0,0,0,,,Gm28293,0,0,0,0
Gm29305,0,0,0,0,0,0,0,0,0,,,Gm29305,0,0,0,0
Gm29303,0,0,0,0,0,0,0,0,0,,,Gm29303,0,0,0,0
Gm29557,0,0,0,0,0,0,0,0,0,,,Gm29557,0,0,0,0
Gm29301,0,0,0,0,0,0,0,0,0,,,Gm29301,0,0,0,0
Gm20931,0,0,0,0,0,0,0,0,0,,,Gm20931,0,0,0,0
Gm29555,0,0,0,0,0,0,0,0,0,,,Gm29555,0,0,0,0
Gm28355,0,0,0,0,0,0,0,0,0,,,Gm28355,0,0,0,0
Gm28352,0,0,0,0,0,0,0,0,0,,,Gm28352,0,0,0,0
Gm21858,0,0,0,0,0,0,0,0,0,,,Gm21858,0,0,0,0
Gm28201,0,0,0,0,0,0,0,0,0,,,Gm28201,0,0,0,0
Gm28202,0,0,0,0,0,0,0,0,0,,,Gm28202,0,0,0,0
Gm28206,0,0,0,0,0,0,0,0,0,,,Gm28206,0,0,0,0
Gm28207,0,0,0,0,0,0,0,0,0,,,Gm28207,0,0,0,0
Gm28208,0,0,0,0,0,0,0,0,0,,,Gm28208,0,0,0,0
Gm29222,0,0,0,0,0,0,0,0,0,,,Gm29222,0,0,0,0
Gm29221,0,0,0,0,0,0,0,0,0,,,Gm29221,0,0,0,0
Gm29220,0,0,0,0,0,0,0,0,0,,,Gm29220,0,0,0,0
Gm29405,0,0,0,0,0,0,0,0,0,,,Gm29405,0,0,0,0
Gm29406,0,0,0,0,0,0,0,0,0,,,Gm29406,0,0,0,0
Gm29404,0,0,0,0,0,0,0,0,0,,,Gm29404,0,0,0,0
Gm28964,0,0,0,0,0,0,0,0,0,,,Gm28964,0,0,0,0
Sly,0,0,0,0,0,0,0,0,0,,,Sly,0,0,0,0
Gm28709,0,0,0,0,0,0,0,0,0,,,Gm28709,0,0,0,0
Gm28965,0,0,0,0,0,0,0,0,0,,,Gm28965,0,0,0,0
Gm21943,0,0,0,0,0,0,0,0,0,,,Gm21943,0,0,0,0
Gm28532,0,0,0,0,0,0,0,0,0,,,Gm28532,0,0,0,0
Gm28966,0,0,0,0,0,0,0,0,0,,,Gm28966,0,0,0,0
Gm28961,0,0,0,0,0,0,0,0,0,,,Gm28961,0,0,0,0
Gm28962,0,0,0,0,0,0,0,0,0,,,Gm28962,0,0,0,0
Gm28963,0,0,0,0,0,0,0,0,0,,,Gm28963,0,0,0,0
Gm29466,0,0,0,0,0,0,0,0,0,,,Gm29466,0,0,0,0
Gm29467,0,0,0,0,0,0,0,0,0,,,Gm29467,0,0,0,0
Gm20963,0,0,0,0,0,0,0,0,0,,,Gm20963,0,0,0,0
Gm28326,0,0,0,0,0,0,0,0,0,,,Gm28326,0,0,0,0
Gm28325,0,0,0,0,0,0,0,0,0,,,Gm28325,0,0,0,0
Gm28284,0,0,0,0,0,0,0,0,0,,,Gm28284,0,0,0,0
Gm29368,0,0,0,0,0,0,0,0,0,,,Gm29368,0,0,0,0
Gm21861,0,0,0,0,0,0,0,0,0,,,Gm21861,0,0,0,0
Gm21413,0,0,0,0,0,0,0,0,0,,,Gm21413,0,0,0,0
Gm28073,0,0,0,0,0,0,0,0,0,,,Gm28073,0,0,0,0
Gm21419,0,0,0,0,0,0,0,0,0,,,Gm21419,0,0,0,0
Gm28074,0,0,0,0,0,0,0,0,0,,,Gm28074,0,0,0,0
Gm21428,0,0,0,0,0,0,0,0,0,,,Gm21428,0,0,0,0
Gm29672,0,0,0,0,0,0,0,0,0,,,Gm29672,0,0,0,0
Gm29131,0,0,0,0,0,0,0,0,0,,,Gm29131,0,0,0,0
Gm29130,0,0,0,0,0,0,0,0,0,,,Gm29130,0,0,0,0
Gm20978,0,0,0,0,0,0,0,0,0,,,Gm20978,0,0,0,0
Gm29132,0,0,0,0,0,0,0,0,0,,,Gm29132,0,0,0,0
Gm21450,0,0,0,0,0,0,0,0,0,,,Gm21450,0,0,0,0
Gm28889,0,0,0,0,0,0,0,0,0,,,Gm28889,0,0,0,0
Gm28890,0,0,0,0,0,0,0,0,0,,,Gm28890,0,0,0,0
Gm28891,0,0,0,0,0,0,0,0,0,,,Gm28891,0,0,0,0
Gm28691,0,0,0,0,0,0,0,0,0,,,Gm28691,0,0,0,0
Gm28692,0,0,0,0,0,0,0,0,0,,,Gm28692,0,0,0,0
Gm28690,0,0,0,0,0,0,0,0,0,,,Gm28690,0,0,0,0
Gm28689,0,0,0,0,0,0,0,0,0,,,Gm28689,0,0,0,0
Gm28687,0,0,0,0,0,0,0,0,0,,,Gm28687,0,0,0,0
Gm20987,0,0,0,0,0,0,0,0,0,,,Gm20987,0,0,0,0
1700040F15Rik,0,0,0,0,0,0,0,0,0,,,1700040F15Rik,0,0,0,0
Gm29207,0,0,0,0,0,0,0,0,0,,,Gm29207,0,0,0,0
Gm29204,0,0,0,0,0,0,0,0,0,,,Gm29204,0,0,0,0
Gm29206,0,0,0,0,0,0,0,0,0,,,Gm29206,0,0,0,0
Gm29203,0,0,0,0,0,0,0,0,0,,,Gm29203,0,0,0,0
Gm21497,0,0,0,0,0,0,0,0,0,,,Gm21497,0,0,0,0
Gm29612,0,0,0,0,0,0,0,0,0,,,Gm29612,0,0,0,0
Gm29343,0,0,0,0,0,0,0,0,0,,,Gm29343,0,0,0,0
Gm29342,0,0,0,0,0,0,0,0,0,,,Gm29342,0,0,0,0
Gm28600,0,0,0,0,0,0,0,0,0,,,Gm28600,0,0,0,0
Gm21518,0,0,0,0,0,0,0,0,0,,,Gm21518,0,0,0,0
Gm20823,0,0,0,0,0,0,0,0,0,,,Gm20823,0,0,0,0
Gm29547,0,0,0,0,0,0,0,0,0,,,Gm29547,0,0,0,0
Gm29209,0,0,0,0,0,0,0,0,0,,,Gm29209,0,0,0,0
Gm29549,0,0,0,0,0,0,0,0,0,,,Gm29549,0,0,0,0
Gm29421,0,0,0,0,0,0,0,0,0,,,Gm29421,0,0,0,0
Gm21627,0,0,0,0,0,0,0,0,0,,,Gm21627,0,0,0,0
Gm29060,0,0,0,0,0,0,0,0,0,,,Gm29060,0,0,0,0
Gm29061,0,0,0,0,0,0,0,0,0,,,Gm29061,0,0,0,0
Gm29625,0,0,0,0,0,0,0,0,0,,,Gm29625,0,0,0,0
Gm29628,0,0,0,0,0,0,0,0,0,,,Gm29628,0,0,0,0
Gm29622,0,0,0,0,0,0,0,0,0,,,Gm29622,0,0,0,0
Gm29265,0,0,0,0,0,0,0,0,0,,,Gm29265,0,0,0,0
Gm20908,0,0,0,0,0,0,0,0,0,,,Gm20908,0,0,0,0
Gm28252,0,0,0,0,0,0,0,0,0,,,Gm28252,0,0,0,0
Gm28254,0,0,0,0,0,0,0,0,0,,,Gm28254,0,0,0,0
Gm20924,0,0,0,0,0,0,0,0,0,,,Gm20924,0,0,0,0
Gm29457,0,0,0,0,0,0,0,0,0,,,Gm29457,0,0,0,0
Gm20736,0,0,0,0,0,0,0,0,0,,,Gm20736,0,0,0,0
Gm28561,0,0,0,0,0,0,0,0,0,,,Gm28561,0,0,0,0
Gm29584,0,0,0,0,0,0,0,0,0,,,Gm29584,0,0,0,0
Gm28134,0,0,0,0,0,0,0,0,0,,,Gm28134,0,0,0,0
Gm28135,0,0,0,0,0,0,0,0,0,,,Gm28135,0,0,0,0
Gm28133,0,0,0,0,0,0,0,0,0,,,Gm28133,0,0,0,0
Gm28137,0,0,0,0,0,0,0,0,0,,,Gm28137,0,0,0,0
Gm28138,0,0,0,0,0,0,0,0,0,,,Gm28138,0,0,0,0
Gm29379,0,0,0,0,0,0,0,0,0,,,Gm29379,0,0,0,0
Gm29380,0,0,0,0,0,0,0,0,0,,,Gm29380,0,0,0,0
Gm29381,0,0,0,0,0,0,0,0,0,,,Gm29381,0,0,0,0
Gm20852,0,0,0,0,0,0,0,0,0,,,Gm20852,0,0,0,0
Gm29003,0,0,0,0,0,0,0,0,0,,,Gm29003,0,0,0,0
Ssty2,0,0,0,0,0,0,0,0,0,,,Ssty2,0,0,0,0
Gm28612,0,0,0,0,0,0,0,0,0,,,Gm28612,0,0,0,0
Gm28613,0,0,0,0,0,0,0,0,0,,,Gm28613,0,0,0,0
Gm29219,0,0,0,0,0,0,0,0,0,,,Gm29219,0,0,0,0
Gm29632,0,0,0,0,0,0,0,0,0,,,Gm29632,0,0,0,0
Gm29082,0,0,0,0,0,0,0,0,0,,,Gm29082,0,0,0,0
Gm29217,0,0,0,0,0,0,0,0,0,,,Gm29217,0,0,0,0
Gm29636,0,0,0,0,0,0,0,0,0,,,Gm29636,0,0,0,0
Gm29662,0,0,0,0,0,0,0,0,0,,,Gm29662,0,0,0,0
Gm29660,0,0,0,0,0,0,0,0,0,,,Gm29660,0,0,0,0
Gm20937,0,0,0,0,0,0,0,0,0,,,Gm20937,0,0,0,0
Gm29450,0,0,0,0,0,0,0,0,0,,,Gm29450,0,0,0,0
Gm29449,0,0,0,0,0,0,0,0,0,,,Gm29449,0,0,0,0
Gm20816,0,0,0,0,0,0,0,0,0,,,Gm20816,0,0,0,0
Gm29446,0,0,0,0,0,0,0,0,0,,,Gm29446,0,0,0,0
Gm20817,0,0,0,0,0,0,0,0,0,,,Gm20817,0,0,0,0
Gm28633,0,0,0,0,0,0,0,0,0,,,Gm28633,0,0,0,0
Gm28462,0,0,0,0,0,0,0,0,0,,,Gm28462,0,0,0,0
Gm29409,0,0,0,0,0,0,0,0,0,,,Gm29409,0,0,0,0
Gm28632,0,0,0,0,0,0,0,0,0,,,Gm28632,0,0,0,0
Gm33815,0,0,0,0,0,0,0,0,0,,,Gm33815,0,0,0,0
Gm28824,0,0,0,0,0,0,0,0,0,,,Gm28824,0,0,0,0
Gm28081,0,0,0,0,0,0,0,0,0,,,Gm28081,0,0,0,0
Gm28079,0,0,0,0,0,0,0,0,0,,,Gm28079,0,0,0,0
Gm28082,0,0,0,0,0,0,0,0,0,,,Gm28082,0,0,0,0
Gm29644,0,0,0,0,0,0,0,0,0,,,Gm29644,0,0,0,0
Gm21118,0,0,0,0,0,0,0,0,0,,,Gm21118,0,0,0,0
Gm29423,0,0,0,0,0,0,0,0,0,,,Gm29423,0,0,0,0
Gm29425,0,0,0,0,0,0,0,0,0,,,Gm29425,0,0,0,0
Gm20888,0,0,0,0,0,0,0,0,0,,,Gm20888,0,0,0,0
Gm28238,0,0,0,0,0,0,0,0,0,,,Gm28238,0,0,0,0
Gm28431,0,0,0,0,0,0,0,0,0,,,Gm28431,0,0,0,0
Gm28432,0,0,0,0,0,0,0,0,0,,,Gm28432,0,0,0,0
Gm28842,0,0,0,0,0,0,0,0,0,,,Gm28842,0,0,0,0
Gm28839,0,0,0,0,0,0,0,0,0,,,Gm28839,0,0,0,0
Gm28668,0,0,0,0,0,0,0,0,0,,,Gm28668,0,0,0,0
Gm20869,0,0,0,0,0,0,0,0,0,,,Gm20869,0,0,0,0
Gm28482,0,0,0,0,0,0,0,0,0,,,Gm28482,0,0,0,0
